,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,5DayClose,Year,5DayReturn,FomcMeeting,DaysSinceFomc,Shifted
432,2012-10-11,1432.82,1443.9,1432.82,1432.84,496906816.0,1457.34,2012,24.519999999999982,2012-09-13 00:00:00,20.0,21.0
433,2012-10-12,1432.84,1438.43,1425.53,1428.59,513589376.0,1433.19,2012,0.3500000000001364,2012-09-13 00:00:00,21.0,22.0
434,2012-10-15,1428.75,1441.31,1427.24,1440.13,489357664.0,1433.82,2012,5.069999999999936,2012-09-13 00:00:00,22.0,23.0
435,2012-10-16,1440.31,1455.51,1440.31,1454.92,485866304.0,1413.11,2012,-27.200000000000045,2012-09-13 00:00:00,23.0,24.0
436,2012-10-17,1454.22,1462.2,1453.35,1460.91,552407232.0,1408.75,2012,-45.47000000000003,2012-09-13 00:00:00,24.0,25.0
437,2012-10-18,1460.94,1464.02,1452.63,1457.34,566060288.0,1412.97,2012,-47.97000000000003,2012-09-13 00:00:00,25.0,26.0
438,2012-10-19,1457.34,1457.34,1429.85,1433.19,885758400.0,1411.94,2012,-45.399999999999864,2012-09-13 00:00:00,26.0,27.0
439,2012-10-22,1433.21,1435.46,1422.06,1433.82,512490912.0,1412.16,2012,-21.049999999999955,2012-09-13 00:00:00,27.0,28.0
440,2012-10-23,1433.74,1433.74,1407.56,1413.11,553263872.0,1427.59,2012,-6.150000000000091,2012-09-13 00:00:00,28.0,0.0
441,2012-10-24,1413.2,1420.04,1407.1,1408.75,542185984.0,1414.2,2012,1.0,2012-10-24 00:00:00,0.0,1.0
442,2012-10-25,1409.74,1421.12,1405.14,1412.97,558964224.0,1417.26,2012,7.519999999999982,2012-10-24 00:00:00,1.0,2.0
443,2012-10-26,1412.97,1417.09,1403.28,1411.94,605560960.0,1428.39,2012,15.420000000000073,2012-10-24 00:00:00,2.0,3.0
444,2012-10-31,1410.99,1418.76,1405.95,1412.16,653624768.0,1394.53,2012,-16.460000000000036,2012-10-24 00:00:00,3.0,4.0
445,2012-11-01,1412.2,1428.35,1412.2,1427.59,599982784.0,1377.51,2012,-34.690000000000055,2012-10-24 00:00:00,4.0,5.0
446,2012-11-02,1427.59,1434.27,1412.91,1414.2,607554560.0,1379.85,2012,-47.74000000000001,2012-10-24 00:00:00,5.0,6.0
447,2012-11-05,1414.02,1419.9,1408.13,1417.26,460115520.0,1380.03,2012,-33.99000000000001,2012-10-24 00:00:00,6.0,7.0
448,2012-11-06,1418.44,1433.38,1418.44,1428.39,542811456.0,1374.53,2012,-43.91000000000008,2012-10-24 00:00:00,7.0,8.0
449,2012-11-07,1428.27,1428.27,1388.14,1394.53,692495360.0,1355.49,2012,-72.77999999999997,2012-10-24 00:00:00,8.0,9.0
450,2012-11-08,1395.18,1401.23,1377.51,1377.51,613074112.0,1353.33,2012,-41.850000000000136,2012-10-24 00:00:00,9.0,10.0
451,2012-11-09,1377.55,1391.36,1373.13,1379.85,575895424.0,1359.88,2012,-17.669999999999845,2012-10-24 00:00:00,10.0,11.0
452,2012-11-12,1379.86,1384.87,1377.19,1380.03,282638560.0,1386.89,2012,7.0300000000002,2012-10-24 00:00:00,11.0,12.0
453,2012-11-13,1375.65,1388.81,1371.39,1374.53,552460928.0,1387.81,2012,12.159999999999854,2012-10-24 00:00:00,12.0,13.0
454,2012-11-14,1374.64,1380.09,1352.5,1355.49,659904512.0,1391.03,2012,16.389999999999873,2012-10-24 00:00:00,13.0,14.0
455,2012-11-15,1355.41,1360.62,1348.05,1353.33,602860928.0,1409.15,2012,53.74000000000001,2012-10-24 00:00:00,14.0,15.0
456,2012-11-16,1353.36,1362.03,1343.35,1359.88,842659584.0,1406.29,2012,52.930000000000064,2012-10-24 00:00:00,15.0,16.0
457,2012-11-19,1366.42,1386.89,1366.42,1386.89,563583296.0,1398.94,2012,32.51999999999998,2012-10-24 00:00:00,16.0,17.0
458,2012-11-20,1386.82,1389.77,1377.04,1387.81,508114368.0,1409.93,2012,23.110000000000127,2012-10-24 00:00:00,17.0,18.0
459,2012-11-21,1387.79,1391.25,1386.39,1391.03,392249536.0,1415.95,2012,28.160000000000082,2012-10-24 00:00:00,18.0,19.0
460,2012-11-23,1391.03,1409.16,1391.03,1409.15,242203088.0,1416.18,2012,25.15000000000009,2012-10-24 00:00:00,19.0,20.0
461,2012-11-26,1409.15,1409.15,1397.68,1406.29,505077152.0,1409.46,2012,0.30999999999994543,2012-10-24 00:00:00,20.0,21.0
462,2012-11-27,1405.82,1409.01,1398.03,1398.94,527063584.0,1407.05,2012,1.2300000000000182,2012-10-24 00:00:00,21.0,22.0
463,2012-11-28,1398.77,1410.31,1385.43,1409.93,552216256.0,1409.28,2012,10.509999999999991,2012-10-24 00:00:00,22.0,23.0
464,2012-11-29,1409.96,1419.56,1409.04,1415.95,509914080.0,1413.94,2012,3.980000000000018,2012-10-24 00:00:00,23.0,24.0
465,2012-11-30,1415.97,1418.86,1411.63,1416.18,837092352.0,1418.07,2012,2.099999999999909,2012-10-24 00:00:00,24.0,25.0
466,2012-12-03,1416.34,1423.73,1408.46,1409.46,517171232.0,1418.55,2012,2.2100000000000364,2012-10-24 00:00:00,25.0,26.0
467,2012-12-04,1409.15,1413.09,1403.95,1407.05,534247584.0,1427.84,2012,18.689999999999827,2012-10-24 00:00:00,26.0,27.0
468,2012-12-05,1406.69,1415.56,1398.23,1409.28,610236480.0,1428.48,2012,21.789999999999964,2012-10-24 00:00:00,27.0,28.0
469,2012-12-06,1409.43,1413.94,1405.93,1413.94,502970784.0,1419.45,2012,10.019999999999982,2012-10-24 00:00:00,28.0,29.0
470,2012-12-07,1413.95,1420.34,1410.91,1418.07,471494496.0,1413.58,2012,-0.37000000000011823,2012-10-24 00:00:00,29.0,30.0
471,2012-12-10,1416.32,1421.64,1415.64,1418.55,468497472.0,1430.36,2012,14.039999999999964,2012-10-24 00:00:00,30.0,31.0
472,2012-12-11,1421.67,1433.7,1421.67,1427.84,574973440.0,1446.79,2012,25.11999999999989,2012-10-24 00:00:00,31.0,0.0
473,2012-12-12,1430.35,1438.59,1426.76,1428.48,550941632.0,1435.81,2012,5.460000000000036,2012-12-12 00:00:00,0.0,1.0
474,2012-12-13,1427.49,1431.29,1416.0,1419.45,506764256.0,1443.69,2012,16.200000000000045,2012-12-12 00:00:00,1.0,2.0
475,2012-12-14,1419.45,1419.45,1411.88,1413.58,517508736.0,1430.15,2012,10.700000000000045,2012-12-12 00:00:00,2.0,3.0
476,2012-12-17,1413.54,1430.67,1413.54,1430.36,572672000.0,1426.66,2012,13.120000000000118,2012-12-12 00:00:00,3.0,4.0
477,2012-12-18,1430.47,1448.0,1430.47,1446.79,642379904.0,1419.83,2012,-10.6400000000001,2012-12-12 00:00:00,4.0,5.0
478,2012-12-19,1446.79,1447.75,1435.8,1435.81,568215744.0,1418.1,2012,-28.690000000000055,2012-12-12 00:00:00,5.0,6.0
479,2012-12-20,1435.81,1443.7,1432.87,1443.69,511479328.0,1402.43,2012,-33.37999999999988,2012-12-12 00:00:00,6.0,7.0
480,2012-12-21,1443.67,1443.67,1422.61,1430.15,1514563584.0,1426.19,2012,-17.480000000000018,2012-12-12 00:00:00,7.0,8.0
481,2012-12-24,1430.15,1430.15,1424.66,1426.66,218681088.0,1462.42,2012,32.26999999999998,2012-12-12 00:00:00,8.0,9.0
482,2012-12-26,1426.66,1429.42,1416.46,1419.83,355822880.0,1459.37,2012,32.70999999999981,2012-12-12 00:00:00,9.0,10.0
483,2012-12-27,1419.83,1422.8,1401.8,1418.1,434257280.0,1466.47,2012,46.6400000000001,2012-12-12 00:00:00,10.0,11.0
484,2012-12-28,1418.1,1418.1,1401.58,1402.43,397561376.0,1461.89,2012,43.79000000000019,2012-12-12 00:00:00,11.0,12.0
485,2012-12-31,1402.43,1426.74,1398.11,1426.19,585308096.0,1457.15,2012,54.72000000000003,2012-12-12 00:00:00,12.0,13.0
486,2013-01-02,1426.19,1462.43,1426.19,1462.42,665172160.0,1461.02,2013,34.82999999999993,2012-12-12 00:00:00,13.0,14.0
487,2013-01-03,1462.42,1465.47,1455.53,1459.37,561275520.0,1472.12,2013,9.699999999999818,2012-12-12 00:00:00,14.0,15.0
488,2013-01-04,1459.37,1467.94,1458.99,1466.47,489392896.0,1472.05,2013,12.680000000000064,2012-12-12 00:00:00,15.0,16.0
489,2013-01-07,1466.47,1466.47,1456.62,1461.89,471493952.0,1470.68,2013,4.210000000000036,2012-12-12 00:00:00,16.0,17.0
490,2013-01-08,1461.89,1461.89,1451.64,1457.15,533650944.0,1472.34,2013,10.449999999999818,2012-12-12 00:00:00,17.0,18.0
491,2013-01-09,1457.15,1464.73,1457.15,1461.02,489918240.0,1472.63,2013,15.480000000000018,2012-12-12 00:00:00,18.0,19.0
492,2013-01-10,1461.02,1472.3,1461.02,1472.12,544271616.0,1480.94,2013,19.920000000000073,2012-12-12 00:00:00,19.0,20.0
493,2013-01-11,1472.12,1472.75,1467.58,1472.05,470772896.0,1485.98,2013,13.860000000000127,2012-12-12 00:00:00,20.0,21.0
494,2013-01-14,1472.05,1472.05,1465.69,1470.68,480923744.0,1492.56,2013,20.50999999999999,2012-12-12 00:00:00,21.0,22.0
495,2013-01-15,1470.67,1473.31,1463.76,1472.34,470886336.0,1494.81,2013,24.139999999999873,2012-12-12 00:00:00,22.0,23.0
496,2013-01-16,1472.33,1473.96,1467.6,1472.63,486436576.0,1494.82,2013,22.49000000000001,2012-12-12 00:00:00,23.0,24.0
497,2013-01-17,1472.63,1485.16,1472.63,1480.94,591831168.0,1502.96,2013,30.329999999999927,2012-12-12 00:00:00,24.0,25.0
498,2013-01-18,1480.95,1485.98,1475.81,1485.98,921012288.0,1500.18,2013,19.230000000000018,2012-12-12 00:00:00,25.0,26.0
499,2013-01-22,1485.98,1492.56,1481.16,1492.56,559173504.0,1507.84,2013,21.8599999999999,2012-12-12 00:00:00,26.0,27.0
500,2013-01-23,1492.56,1496.13,1489.9,1494.81,480673504.0,1501.96,2013,9.400000000000091,2012-12-12 00:00:00,27.0,28.0
501,2013-01-24,1494.81,1502.27,1489.46,1494.82,543768960.0,1498.11,2013,3.2999999999999545,2012-12-12 00:00:00,28.0,29.0
502,2013-01-25,1494.82,1503.26,1494.82,1502.96,559083008.0,1513.17,2013,18.350000000000136,2012-12-12 00:00:00,29.0,30.0
503,2013-01-28,1502.96,1503.23,1496.33,1500.18,503961472.0,1495.71,2013,-7.25,2012-12-12 00:00:00,30.0,31.0
504,2013-01-29,1500.18,1509.35,1498.09,1507.84,562733376.0,1511.29,2013,11.1099999999999,2012-12-12 00:00:00,31.0,0.0
505,2013-01-30,1507.84,1509.94,1500.11,1501.96,541476032.0,1512.12,2013,4.279999999999973,2013-01-30 00:00:00,0.0,1.0
506,2013-01-31,1501.96,1504.19,1496.76,1498.11,712743296.0,1509.39,2013,7.430000000000064,2013-01-30 00:00:00,1.0,2.0
507,2013-02-01,1498.11,1514.41,1498.11,1513.17,576662400.0,1517.93,2013,19.820000000000164,2013-01-30 00:00:00,2.0,3.0
508,2013-02-04,1513.17,1513.17,1495.02,1495.71,566922688.0,1517.01,2013,3.839999999999918,2013-01-30 00:00:00,3.0,4.0
509,2013-02-05,1495.71,1514.96,1495.71,1511.29,576535808.0,1519.43,2013,23.720000000000027,2013-01-30 00:00:00,4.0,5.0
510,2013-02-06,1511.29,1512.53,1504.71,1512.12,544340224.0,1520.33,2013,9.039999999999964,2013-01-30 00:00:00,5.0,6.0
511,2013-02-07,1512.12,1512.9,1498.49,1509.39,534596416.0,1521.38,2013,9.260000000000218,2013-01-30 00:00:00,6.0,7.0
512,2013-02-08,1509.39,1518.31,1509.39,1517.93,459893408.0,1519.79,2013,10.399999999999864,2013-01-30 00:00:00,7.0,8.0
513,2013-02-11,1517.93,1518.31,1513.61,1517.01,382906720.0,1530.94,2013,13.009999999999991,2013-01-30 00:00:00,8.0,9.0
514,2013-02-12,1517.01,1522.29,1515.61,1519.43,470387616.0,1511.95,2013,-5.059999999999945,2013-01-30 00:00:00,9.0,10.0
515,2013-02-13,1519.43,1524.69,1515.93,1520.33,498668032.0,1502.42,2013,-17.00999999999999,2013-01-30 00:00:00,10.0,11.0
516,2013-02-14,1520.33,1523.14,1514.02,1521.38,524277568.0,1515.6,2013,-4.730000000000018,2013-01-30 00:00:00,11.0,12.0
517,2013-02-15,1521.38,1524.24,1514.14,1519.79,798951680.0,1487.85,2013,-33.5300000000002,2013-01-30 00:00:00,12.0,13.0
518,2013-02-19,1519.79,1530.94,1519.79,1530.94,558683072.0,1496.94,2013,-22.84999999999991,2013-01-30 00:00:00,13.0,14.0
519,2013-02-20,1530.94,1530.94,1511.41,1511.95,583143104.0,1515.99,2013,-14.950000000000045,2013-01-30 00:00:00,14.0,15.0
520,2013-02-21,1511.95,1511.95,1497.29,1502.42,588961088.0,1514.68,2013,2.730000000000018,2013-01-30 00:00:00,15.0,16.0
521,2013-02-22,1502.42,1515.64,1502.42,1515.6,505064000.0,1518.2,2013,15.779999999999973,2013-01-30 00:00:00,16.0,17.0
522,2013-02-25,1515.6,1525.84,1487.85,1487.85,627305280.0,1525.2,2013,9.600000000000136,2013-01-30 00:00:00,17.0,18.0
523,2013-02-26,1487.85,1498.99,1485.01,1496.94,569314240.0,1539.79,2013,51.940000000000055,2013-01-30 00:00:00,18.0,19.0
524,2013-02-27,1496.94,1520.08,1494.88,1515.99,479873600.0,1541.46,2013,44.51999999999998,2013-01-30 00:00:00,19.0,20.0
525,2013-02-28,1515.99,1525.34,1514.46,1514.68,735541248.0,1544.26,2013,28.269999999999982,2013-01-30 00:00:00,20.0,21.0
526,2013-03-01,1514.68,1519.99,1501.48,1518.2,522755040.0,1551.18,2013,36.5,2013-01-30 00:00:00,21.0,22.0
527,2013-03-04,1518.2,1525.27,1512.29,1525.2,490198240.0,1556.22,2013,38.01999999999998,2013-01-30 00:00:00,22.0,23.0
528,2013-03-05,1525.2,1543.47,1525.2,1539.79,499602848.0,1552.48,2013,27.279999999999973,2013-01-30 00:00:00,23.0,24.0
529,2013-03-06,1539.79,1545.25,1538.11,1541.46,490951744.0,1554.52,2013,14.730000000000018,2013-01-30 00:00:00,24.0,25.0
530,2013-03-07,1541.46,1545.78,1541.46,1544.26,489067584.0,1563.23,2013,21.769999999999982,2013-01-30 00:00:00,25.0,26.0
531,2013-03-08,1544.26,1552.48,1542.94,1551.18,479478144.0,1560.7,2013,16.440000000000055,2013-01-30 00:00:00,26.0,27.0
532,2013-03-11,1551.15,1556.27,1547.36,1556.22,437804896.0,1552.1,2013,0.9499999999998181,2013-01-30 00:00:00,27.0,28.0
533,2013-03-12,1556.22,1556.77,1548.24,1552.48,457802368.0,1548.34,2013,-7.880000000000109,2013-01-30 00:00:00,28.0,29.0
534,2013-03-13,1552.48,1556.39,1548.25,1554.52,409970784.0,1558.71,2013,6.230000000000018,2013-01-30 00:00:00,29.0,30.0
535,2013-03-14,1554.52,1563.32,1554.52,1563.23,494854208.0,1545.8,2013,-8.720000000000027,2013-01-30 00:00:00,30.0,31.0
536,2013-03-15,1563.21,1563.62,1555.74,1560.7,1426878336.0,1556.89,2013,-6.319999999999936,2013-01-30 00:00:00,31.0,32.0
537,2013-03-18,1560.7,1560.7,1545.13,1552.1,495392672.0,1551.69,2013,-9.009999999999991,2013-01-30 00:00:00,32.0,33.0
538,2013-03-19,1552.1,1557.25,1538.57,1548.34,535074144.0,1563.77,2013,11.670000000000073,2013-01-30 00:00:00,33.0,0.0
539,2013-03-20,1548.34,1561.56,1548.34,1558.71,500205088.0,1562.85,2013,14.509999999999991,2013-03-20 00:00:00,0.0,1.0
540,2013-03-21,1558.71,1558.71,1543.55,1545.8,505595008.0,1569.19,2013,10.480000000000018,2013-03-20 00:00:00,1.0,2.0
541,2013-03-22,1545.9,1557.74,1545.9,1556.89,491288608.0,1562.17,2013,16.269999999999982,2013-03-20 00:00:00,2.0,3.0
542,2013-03-25,1556.89,1564.91,1546.22,1551.69,522867232.0,1570.25,2013,13.3599999999999,2013-03-20 00:00:00,3.0,4.0
543,2013-03-26,1551.69,1563.95,1551.69,1563.77,404462304.0,1553.69,2013,2.0,2013-03-20 00:00:00,4.0,5.0
544,2013-03-27,1563.75,1564.07,1551.9,1562.85,407539232.0,1559.98,2013,-3.769999999999982,2013-03-20 00:00:00,5.0,6.0
545,2013-03-28,1562.86,1570.28,1561.08,1569.19,661133824.0,1553.28,2013,-9.579999999999927,2013-03-20 00:00:00,6.0,7.0
546,2013-04-01,1569.18,1570.57,1558.47,1562.17,413595424.0,1563.07,2013,-6.110000000000127,2013-03-20 00:00:00,7.0,8.0
547,2013-04-02,1562.17,1573.66,1562.17,1570.25,462855008.0,1568.61,2013,6.439999999999827,2013-03-20 00:00:00,8.0,9.0
548,2013-04-03,1570.25,1571.47,1549.8,1553.69,576869952.0,1587.73,2013,17.480000000000018,2013-03-20 00:00:00,9.0,10.0
549,2013-04-04,1553.69,1562.6,1552.52,1559.98,472046432.0,1593.37,2013,39.679999999999836,2013-03-20 00:00:00,10.0,11.0
550,2013-04-05,1559.98,1559.98,1539.5,1553.28,547945920.0,1588.85,2013,28.86999999999989,2013-03-20 00:00:00,11.0,12.0
551,2013-04-08,1553.26,1563.07,1548.63,1563.07,448741056.0,1552.36,2013,-0.900000000000091,2013-03-20 00:00:00,12.0,13.0
552,2013-04-09,1563.11,1573.89,1560.92,1568.61,511158368.0,1574.57,2013,11.460000000000036,2013-03-20 00:00:00,13.0,14.0
553,2013-04-10,1568.61,1589.07,1568.61,1587.73,511017728.0,1552.01,2013,-16.59999999999991,2013-03-20 00:00:00,14.0,15.0
554,2013-04-11,1587.73,1597.35,1586.17,1593.37,521233504.0,1541.61,2013,-46.12000000000012,2013-03-20 00:00:00,15.0,16.0
555,2013-04-12,1593.3,1593.3,1579.97,1588.85,529362112.0,1555.25,2013,-38.049999999999955,2013-03-20 00:00:00,16.0,17.0
556,2013-04-15,1588.84,1588.84,1552.28,1552.36,703845184.0,1562.5,2013,-26.339999999999918,2013-03-20 00:00:00,17.0,18.0
557,2013-04-16,1555.97,1575.35,1555.97,1574.57,549622016.0,1578.78,2013,22.809999999999945,2013-03-20 00:00:00,18.0,19.0
558,2013-04-17,1574.57,1574.57,1543.69,1552.01,673724224.0,1578.79,2013,4.220000000000027,2013-03-20 00:00:00,19.0,20.0
559,2013-04-18,1552.03,1554.38,1536.03,1541.61,616169152.0,1585.16,2013,33.13000000000011,2013-03-20 00:00:00,20.0,21.0
560,2013-04-19,1541.61,1555.89,1539.4,1555.25,779290816.0,1582.24,2013,40.63000000000011,2013-03-20 00:00:00,21.0,22.0
561,2013-04-22,1555.25,1565.55,1548.19,1562.5,510154656.0,1593.61,2013,38.3599999999999,2013-03-20 00:00:00,22.0,23.0
562,2013-04-23,1562.5,1579.58,1562.5,1578.78,543117184.0,1597.57,2013,35.069999999999936,2013-03-20 00:00:00,23.0,24.0
563,2013-04-24,1578.78,1583.0,1575.8,1578.79,563215040.0,1582.7,2013,3.9200000000000728,2013-03-20 00:00:00,24.0,25.0
564,2013-04-25,1578.93,1592.64,1578.93,1585.16,578375232.0,1597.59,2013,18.659999999999854,2013-03-20 00:00:00,25.0,26.0
565,2013-04-26,1585.16,1585.78,1577.56,1582.24,544009152.0,1614.42,2013,29.25999999999999,2013-03-20 00:00:00,26.0,27.0
566,2013-04-29,1582.34,1596.65,1582.34,1593.61,445717664.0,1617.5,2013,35.16000000000008,2013-03-20 00:00:00,27.0,28.0
567,2013-04-30,1593.58,1597.57,1586.5,1597.57,669432192.0,1625.96,2013,32.38000000000011,2013-03-20 00:00:00,28.0,0.0
568,2013-05-01,1597.55,1597.55,1581.28,1582.7,506621440.0,1632.69,2013,35.1400000000001,2013-05-01 00:00:00,0.0,1.0
569,2013-05-02,1582.77,1598.6,1582.77,1597.59,457063488.0,1626.67,2013,43.90000000000009,2013-05-01 00:00:00,1.0,2.0
570,2013-05-03,1597.6,1618.46,1597.6,1614.42,519264768.0,1633.7,2013,36.100000000000136,2013-05-01 00:00:00,2.0,3.0
571,2013-05-06,1614.4,1619.77,1614.21,1617.5,469425824.0,1633.77,2013,19.36999999999989,2013-05-01 00:00:00,3.0,4.0
572,2013-05-07,1617.55,1626.03,1616.64,1625.96,468852608.0,1650.34,2013,32.789999999999964,2013-05-01 00:00:00,4.0,5.0
573,2013-05-08,1625.95,1632.78,1622.7,1632.69,497459104.0,1658.78,2013,32.82999999999993,2013-05-01 00:00:00,5.0,6.0
574,2013-05-09,1632.69,1635.01,1623.09,1626.67,474269536.0,1650.47,2013,17.779999999999973,2013-05-01 00:00:00,6.0,7.0
575,2013-05-10,1626.69,1633.7,1623.71,1633.7,463335936.0,1667.47,2013,40.77999999999997,2013-05-01 00:00:00,7.0,8.0
576,2013-05-13,1632.1,1636.0,1626.74,1633.77,442427936.0,1666.29,2013,34.190000000000055,2013-05-01 00:00:00,8.0,9.0
577,2013-05-14,1633.75,1651.1,1633.75,1650.34,518118944.0,1669.16,2013,35.41000000000008,2013-05-01 00:00:00,9.0,10.0
578,2013-05-15,1649.13,1661.49,1646.68,1658.78,529719520.0,1655.35,2013,6.2199999999998,2013-05-01 00:00:00,10.0,11.0
579,2013-05-16,1658.07,1660.51,1648.6,1650.47,548370112.0,1650.51,2013,-7.559999999999945,2013-05-01 00:00:00,11.0,12.0
580,2013-05-17,1652.45,1667.47,1652.45,1667.47,706743232.0,1649.6,2013,-2.8500000000001364,2013-05-01 00:00:00,12.0,13.0
581,2013-05-20,1665.71,1672.84,1663.52,1666.29,476444288.0,1660.06,2013,-5.650000000000091,2013-05-01 00:00:00,13.0,14.0
582,2013-05-21,1666.2,1674.93,1662.67,1669.16,502560032.0,1648.36,2013,-17.840000000000146,2013-05-01 00:00:00,14.0,15.0
583,2013-05-22,1669.39,1687.18,1648.86,1655.35,671338496.0,1654.41,2013,-14.980000000000018,2013-05-01 00:00:00,15.0,16.0
584,2013-05-23,1651.62,1655.5,1635.53,1650.51,593567552.0,1630.74,2013,-20.87999999999988,2013-05-01 00:00:00,16.0,17.0
585,2013-05-24,1646.67,1649.78,1636.88,1649.6,438667424.0,1640.42,2013,-6.25,2013-05-01 00:00:00,17.0,18.0
586,2013-05-28,1652.63,1674.21,1652.63,1660.06,541947584.0,1631.38,2013,-21.25,2013-05-01 00:00:00,18.0,19.0
587,2013-05-29,1656.57,1656.57,1640.05,1648.36,498001024.0,1608.9,2013,-47.669999999999845,2013-05-01 00:00:00,19.0,20.0
588,2013-05-30,1649.14,1661.91,1648.61,1654.41,516677600.0,1622.56,2013,-26.580000000000155,2013-05-01 00:00:00,20.0,21.0
589,2013-05-31,1652.13,1658.99,1630.74,1630.74,856607424.0,1643.38,2013,-8.75,2013-05-01 00:00:00,21.0,22.0
590,2013-06-03,1631.71,1640.42,1622.72,1640.42,604739584.0,1642.81,2013,11.099999999999909,2013-05-01 00:00:00,22.0,23.0
591,2013-06-04,1640.73,1646.53,1623.62,1631.38,559586944.0,1626.13,2013,-14.599999999999909,2013-05-01 00:00:00,23.0,24.0
592,2013-06-05,1629.05,1629.31,1607.09,1608.9,564604096.0,1612.52,2013,-16.529999999999973,2013-05-01 00:00:00,24.0,25.0
593,2013-06-06,1609.29,1622.56,1598.23,1622.56,603104064.0,1636.36,2013,27.069999999999936,2013-05-01 00:00:00,25.0,26.0
594,2013-06-07,1625.27,1644.4,1625.27,1643.38,576822080.0,1626.73,2013,1.4600000000000364,2013-05-01 00:00:00,26.0,27.0
595,2013-06-10,1644.67,1648.69,1639.26,1642.81,434326720.0,1639.04,2013,-5.630000000000109,2013-05-01 00:00:00,27.0,28.0
596,2013-06-11,1638.64,1640.13,1622.92,1626.13,487252800.0,1651.81,2013,13.169999999999845,2013-05-01 00:00:00,28.0,29.0
597,2013-06-12,1629.94,1637.71,1610.92,1612.52,488106464.0,1628.93,2013,-1.009999999999991,2013-05-01 00:00:00,29.0,30.0
598,2013-06-13,1612.15,1639.25,1608.07,1636.36,501772224.0,1588.19,2013,-23.960000000000036,2013-05-01 00:00:00,30.0,31.0
599,2013-06-14,1635.52,1640.8,1623.96,1626.73,449387968.0,1592.43,2013,-43.08999999999992,2013-05-01 00:00:00,31.0,32.0
600,2013-06-17,1630.64,1646.5,1630.34,1639.04,510067936.0,1573.09,2013,-57.55000000000018,2013-05-01 00:00:00,32.0,33.0
601,2013-06-18,1639.77,1654.19,1639.77,1651.81,461329536.0,1588.03,2013,-51.74000000000001,2013-05-01 00:00:00,33.0,0.0
602,2013-06-19,1651.83,1652.45,1628.91,1628.93,555580672.0,1603.26,2013,-48.569999999999936,2013-06-19 00:00:00,0.0,1.0
603,2013-06-20,1624.62,1624.62,1584.32,1588.19,768562624.0,1613.2,2013,-11.419999999999845,2013-06-19 00:00:00,1.0,2.0
604,2013-06-21,1588.62,1599.19,1577.7,1592.43,1507628032.0,1606.28,2013,17.660000000000082,2013-06-19 00:00:00,2.0,3.0
605,2013-06-24,1588.77,1588.77,1560.33,1573.09,670789696.0,1614.96,2013,26.190000000000055,2013-06-19 00:00:00,3.0,4.0
606,2013-06-25,1577.52,1593.79,1577.09,1588.03,591590848.0,1614.08,2013,36.559999999999945,2013-06-19 00:00:00,4.0,5.0
607,2013-06-26,1592.27,1606.83,1592.27,1603.26,559634432.0,1615.41,2013,23.1400000000001,2013-06-19 00:00:00,5.0,6.0
608,2013-06-27,1606.44,1620.07,1606.44,1613.2,508676928.0,1631.89,2013,25.450000000000045,2013-06-19 00:00:00,6.0,7.0
609,2013-06-28,1611.12,1615.94,1601.06,1606.28,1063713216.0,1640.46,2013,29.340000000000146,2013-06-19 00:00:00,7.0,8.0
610,2013-07-01,1609.78,1626.61,1609.78,1614.96,518269216.0,1652.32,2013,42.539999999999964,2013-06-19 00:00:00,8.0,9.0
611,2013-07-02,1614.29,1624.26,1606.77,1614.08,520743808.0,1652.62,2013,38.32999999999993,2013-06-19 00:00:00,9.0,10.0
612,2013-07-03,1611.48,1618.97,1604.57,1615.41,299449824.0,1675.02,2013,63.539999999999964,2013-06-19 00:00:00,10.0,11.0
613,2013-07-05,1618.65,1632.07,1614.71,1631.89,422727360.0,1680.19,2013,61.539999999999964,2013-06-19 00:00:00,11.0,12.0
614,2013-07-08,1634.2,1644.68,1634.2,1640.46,735025920.0,1682.5,2013,48.299999999999955,2013-06-19 00:00:00,12.0,13.0
615,2013-07-09,1642.89,1654.18,1642.89,1652.32,507529280.0,1676.26,2013,33.36999999999989,2013-06-19 00:00:00,13.0,14.0
616,2013-07-10,1651.56,1657.92,1647.66,1652.62,498198272.0,1680.91,2013,29.350000000000136,2013-06-19 00:00:00,14.0,15.0
617,2013-07-11,1657.41,1676.63,1657.41,1675.02,555101760.0,1689.37,2013,31.95999999999981,2013-06-19 00:00:00,15.0,16.0
618,2013-07-12,1675.26,1680.19,1672.33,1680.19,576052736.0,1692.09,2013,16.829999999999927,2013-06-19 00:00:00,16.0,17.0
619,2013-07-15,1679.59,1684.51,1677.89,1682.5,408685536.0,1695.53,2013,15.940000000000055,2013-06-19 00:00:00,17.0,18.0
620,2013-07-16,1682.7,1683.73,1671.84,1676.26,453881568.0,1692.39,2013,9.690000000000055,2013-06-19 00:00:00,18.0,19.0
621,2013-07-17,1677.91,1684.75,1677.91,1680.91,499419776.0,1685.94,2013,8.029999999999973,2013-06-19 00:00:00,19.0,20.0
622,2013-07-18,1681.05,1693.12,1681.05,1689.37,511027456.0,1690.25,2013,9.200000000000045,2013-06-19 00:00:00,20.0,21.0
623,2013-07-19,1686.15,1692.09,1684.08,1692.09,755577600.0,1691.65,2013,5.5,2013-06-19 00:00:00,21.0,22.0
